Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter
2093,CA-2014-145926,17-11-2014,21-11-2014,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.8999939,5,0,81.583,2014,11,4
2094,CA-2015-149678,13-04-2015,15-04-2015,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88000011,1,0,0.3864,2015,4,2
2095,US-2015-164357,25-11-2015,29-11-2015,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.11999989,5,0.200000003,1.476,2015,11,4
2096,US-2016-146570,15-05-2016,20-05-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.8399963,8,0,240.5648,2016,5,2
2097,US-2016-146570,15-05-2016,20-05-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.95999908,4,0,25.7488,2016,5,2
2098,US-2016-146570,15-05-2016,20-05-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.340000153,3,0,2.1684,2016,5,2
2099,CA-2017-124401,07-09-2017,12-09-2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,37.68000031,3,0.200000003,2.355,2017,9,3
2100,CA-2017-124401,07-09-2017,12-09-2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.9440002,7,0.200000003,80.4839,2017,9,3
2101,US-2014-140116,10-03-2014,17-03-2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.40802,3,0.200000003,-15.9102,2014,3,1
2102,US-2014-140116,10-03-2014,17-03-2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.16799927,4,0.200000003,9.3564,2014,3,1
2103,CA-2014-123295,18-07-2014,18-07-2014,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.1359863,4,0.200000003,-25.9136,2014,7,3
2104,CA-2017-167101,24-03-2017,28-03-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.9199982,4,0,106.5216,2017,3,1
2105,CA-2017-167101,24-03-2017,28-03-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26,2,0,11.7,2017,3,1
2106,US-2014-167633,30-09-2014,05-10-2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.55200005,3,0.200000003,5.4432,2014,9,3
2107,US-2014-152723,26-09-2014,26-09-2014,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.875999987,1,0.800000012,-1.4016,2014,9,3
2108,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.97999954,1,0,9.3906,2015,10,4
2109,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.3519897,3,0.200000003,124.485,2015,10,4
2110,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,5.039999962,3,0,1.26,2015,10,4
2111,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45000076,5,0,8.027,2015,10,4
2112,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.1359863,4,0.200000003,20.196,2015,10,4
2113,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.70000076,3,0,8.019,2015,10,4
2114,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.839966,4,0.200000003,145.782,2015,10,4
2115,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,46.84000015,2,0,12.6468,2015,10,4
2116,CA-2015-164882,31-10-2015,31-10-2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.8330078,1,0.150000006,20.0392,2015,10,4
2117,CA-2015-159786,12-10-2015,17-10-2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.6699982,1,0.400000006,-13.978,2015,10,4
2118,CA-2016-130267,19-09-2016,23-09-2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.8800049,7,0,73.5448,2016,9,3
2119,CA-2017-155460,13-04-2017,15-04-2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28000021,1,0,2.376,2017,4,2
2120,CA-2017-155460,13-04-2017,15-04-2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.9199829,5,0.200000003,302.373,2017,4,2
2121,US-2017-168690,07-01-2017,13-01-2017,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808000088,3,0.699999988,-1.9656,2017,1,1
2122,CA-2017-158246,09-11-2017,11-11-2017,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.9759979,3,0.200000003,-2.6997,2017,11,4
2123,CA-2017-167381,22-09-2017,24-09-2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.9600067,2,0,41.1332,2017,9,3
2124,CA-2017-167381,22-09-2017,24-09-2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,27.71999931,9,0,13.3056,2017,9,3
2125,CA-2017-144862,01-12-2017,05-12-2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.6800003,5,0.200000003,35.3295,2017,12,4
2126,CA-2017-144862,01-12-2017,05-12-2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.95800018,7,0.400000006,9.4437,2017,12,4
2127,CA-2014-126032,23-06-2014,28-06-2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.37599945,3,0.200000003,1.0797,2014,6,2
2128,CA-2015-134859,04-10-2015,09-10-2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.94400024,3,0.200000003,6.4944,2015,10,4
2129,CA-2015-134859,04-10-2015,09-10-2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.73600006,4,0.200000003,7.2576,2015,10,4
2130,US-2014-114188,20-05-2014,22-05-2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.27999878,4,0,9.3184,2014,5,2
2131,US-2014-114188,20-05-2014,22-05-2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52000046,9,0,11.9412,2014,5,2
2132,US-2014-114188,20-05-2014,22-05-2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.8600006,7,0,60.1398,2014,5,2
2133,CA-2015-156524,20-11-2015,26-11-2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.64999962,3,0,9.039,2015,11,4
2134,CA-2015-122210,30-11-2015,04-12-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.9909973,3,0.699999988,-122.3928,2015,11,4
2135,CA-2015-122210,30-11-2015,04-12-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.58399963,7,0.200000003,-2.3814,2015,11,4
2136,CA-2015-122210,30-11-2015,04-12-2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,94.91999817,4,0.400000006,15.82,2015,11,4
2137,CA-2015-156377,31-12-2015,05-01-2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76000023,5,0.600000024,-11.439,2015,12,4
2138,CA-2015-156377,31-12-2015,05-01-2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.655999899,4,0.800000012,-5.8496,2015,12,4
2139,US-2017-157896,16-11-2017,16-11-2017,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.8200073,3,0,73.41,2017,11,4
2140,CA-2014-159520,06-06-2014,11-06-2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.5440063,9,0.200000003,50.4711,2014,6,2
2141,CA-2014-159520,06-06-2014,11-06-2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,17.13999939,2,0,4.4564,2014,6,2
2142,CA-2014-159520,06-06-2014,11-06-2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.7639771,3,0.400000006,-347.1174,2014,6,2
2143,CA-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.47999954,6,0.200000003,9.906,2016,9,3
2144,CA-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.98800087,2,0.400000006,-4.7976,2016,9,3
2145,CA-2016-155481,01-09-2016,05-09-2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.68799973,7,0.200000003,5.4236,2016,9,3
2146,US-2016-152051,25-06-2016,29-06-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.0580139,3,0.300000012,-18.0882,2016,6,2
2147,US-2016-152051,25-06-2016,29-06-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.08800125,4,0.699999988,-27.9312,2016,6,2
2148,US-2016-152051,25-06-2016,29-06-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352005,6,0.200000003,-50.8704,2016,6,2
2149,CA-2014-141607,12-12-2014,17-12-2014,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31000137,1,0,4.331,2014,12,4
2150,CA-2017-102771,31-03-2017,05-04-2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.94999695,5,0,22.087,2017,3,1
2151,US-2017-139969,19-11-2017,26-11-2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.0579987,3,0.300000012,-53.2704,2017,11,4
2152,CA-2014-167360,24-11-2014,29-11-2014,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.7900009,7,0,43.5981,2014,11,4
2153,CA-2015-123505,22-11-2015,26-11-2015,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.93999958,3,0,7.0218,2015,11,4
2154,CA-2016-117282,14-07-2016,18-07-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.15999985,2,0.200000003,5.133,2016,7,3
2155,US-2016-120460,30-04-2016,05-05-2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.6079998,3,0.600000024,-10.1736,2016,4,2
2156,CA-2016-111115,25-07-2016,27-07-2016,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.47999954,6,0,10.74,2016,7,3
2157,CA-2014-124646,22-06-2014,24-06-2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.8099976,3,0,0,2014,6,2
2158,CA-2014-124646,22-06-2014,24-06-2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.9400024,3,0,9.7164,2014,6,2
2159,CA-2017-148166,21-10-2017,26-10-2017,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.8560009,4,0.200000003,2.0088,2017,10,4
2160,CA-2016-159737,03-09-2016,09-09-2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.807999611,3,0.800000012,-14.9736,2016,9,3
2161,CA-2016-141019,14-05-2016,14-05-2016,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.38400269,1,0.200000003,29.769,2016,5,2
2162,CA-2016-101938,07-01-2016,12-01-2016,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58000183,1,0,10.0282,2016,1,1
2163,CA-2017-166296,13-03-2017,19-03-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.5499878,3,0,150.984,2017,3,1
2164,CA-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.9759979,3,0.200000003,23.997,2016,10,4
2165,CA-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288000107,2,0.200000003,3.0044,2016,10,4
2166,CA-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.9199982,5,0.600000024,-150.414,2016,10,4
2167,CA-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.87199974,1,0.200000003,1.1904,2016,10,4
2168,CA-2016-154018,13-10-2016,19-10-2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.285999775,7,0.800000012,-11.0005,2016,10,4
2169,CA-2017-117870,27-01-2017,30-01-2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.01599979,3,0.200000003,1.752,2017,1,1
2170,CA-2017-117870,27-01-2017,30-01-2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,71.97599792,3,0.200000003,-8.997,2017,1,1
